    [10, 3, 3, 94, 2, 94, 5, 94, 1, 6, 84, 3, 7, 78, 1, 78, 8, 78, 3, 10, 81, 1, 81, 5, 81, 1, 2, 74, 3, 4, 27, 1, 27, 10, 27, 1, 9, 69, 2, 1, 69, 4, 69, 3, 8, 45, 3, 45, 6, 45, 1, 5, 96];
    [10, 1, 2, 31, 1, 5, 24, 3, 1, 20, 4, 20, 7, 20, 3, 3, 17, 4, 17, 7, 17, 3, 10, 25, 1, 25, 2, 25, 1, 9, 81, 2, 6, 76, 2, 76, 1, 4, 87, 1, 8, 32, 2, 7, 18, 8, 18];
    [10, 2, 6, 28, 5, 28, 2, 10, 97, 5, 97, 3, 1, 58, 2, 58, 9, 58, 1, 5, 45, 3, 7, 76, 6, 76, 10, 76, 3, 4, 99, 9, 99, 2, 99, 3, 3, 23, 5, 23, 8, 23, 2, 2, 72, 8, 72, 3, 9, 90, 1, 90, 7, 90, 2, 8, 86, 7, 86];
    [10, 3, 6, 27, 4, 27, 10, 27, 3, 10, 48, 3, 48, 5, 48, 2, 9, 27, 1, 27, 1, 8, 62, 2, 5, 98, 4, 98, 1, 7, 67, 1, 4, 48, 2, 1, 42, 3, 42, 1, 2, 46, 1, 3, 17]; 
    [10, 1, 2, 12, 3, 9, 50, 3, 50, 5, 50, 3, 1, 80, 5, 80, 9, 80, 2, 3, 50, 7, 50, 1, 10, 80, 2, 4, 19, 2, 19, 2, 6, 28, 7, 28, 2, 7, 63, 2, 63, 3, 5, 94, 4, 94, 2, 94, 1, 8, 98]; 
    [10, 3, 5, 61, 8, 61, 10, 61, 1, 4, 55, 3, 7, 37, 5, 37, 10, 37, 2, 6, 14, 8, 14, 3, 3, 50, 1, 50, 10, 50, 3, 9, 79, 3, 79, 8, 79, 2, 2, 41, 1, 41, 3, 10, 72, 2, 72, 5, 72, 2, 8, 18, 10, 18, 3, 1, 75, 6, 75, 5, 75];
};
dataArray = {
    [15, 10, 2];
    [10, 1, 10, 66, 1, 6, 91, 2, 5, 87, 3, 87, 2, 3, 94, 6, 94, 1, 8, 21, 2, 4, 92, 8, 92, 2, 2, 7, 8, 7, 3, 1, 12, 10, 12, 7, 12, 3, 9, 11, 4, 11, 10, 11, 2, 7, 19, 1, 19]; % 第一个工件
    [10, 3, 4, 13, 3, 13, 10, 13, 2, 3, 20, 5, 20, 2, 5, 7, 2, 7, 2, 2, 14, 6, 14, 3, 10, 66, 4, 66, 1, 66, 1, 1, 75, 2, 7, 77, 9, 77, 1, 6, 16, 1, 8, 95, 3, 9, 7, 1, 7, 5, 7]; % 第二个工件
    [10, 3, 9, 77, 10, 77, 4, 77, 3, 8, 20, 3, 20, 4, 20, 1, 3, 34, 1, 1, 15, 2, 10, 88, 6, 88, 1, 6, 89, 1, 7, 53, 3, 4, 6, 3, 6, 2, 6, 1, 2, 45, 2, 5, 76, 10, 76]; % 第三个工件
    [10, 3, 4, 27, 2, 27, 10, 27, 1, 3, 74, 3, 7, 88, 10, 88, 2, 88, 1, 5, 62, 3, 8, 52, 2, 52, 3, 52, 2, 9, 69, 3, 69, 1, 6, 9, 3, 10, 98, 2, 98, 4, 98, 3, 1, 52, 5, 52, 3, 52, 1, 2, 88]; % 第四个工件
    [10, 1, 5, 88, 2, 7, 15, 1, 15, 2, 2, 52, 1, 52, 2, 3, 61, 10, 61, 2, 8, 54, 1, 54, 2, 1, 62, 4, 62, 2, 9, 59, 1, 59, 1, 6, 9, 1, 4, 90, 2, 10, 5, 2, 5]; % 第五个工件
    [10, 2, 7, 71, 5, 71, 3, 1, 41, 8, 41, 6, 41, 2, 5, 38, 2, 38, 3, 4, 53, 9, 53, 6, 53, 3, 8, 91, 5, 91, 3, 91, 3, 9, 68, 8, 68, 3, 68, 1, 2, 50, 2, 6, 78, 5, 78, 1, 3, 23, 2, 10, 72, 6, 72]; % 第六个工件
    [10, 3, 4, 95, 7, 95, 10, 95, 1, 10, 36, 2, 7, 66, 3, 66, 3, 6, 52, 8, 52, 2, 52, 2, 1, 45, 3, 45, 2, 9, 30, 7, 30, 3, 5, 23, 7, 23, 2, 23, 3, 3, 25, 1, 25, 9, 25, 3, 8, 17, 3, 17, 10, 17, 2, 2, 6, 1, 6]; % 第七个工件
    [10, 1, 5, 65, 2, 2, 8, 7, 8, 3, 9, 85, 1, 85, 3, 85, 2, 1, 71, 6, 71, 2, 8, 65, 5, 65, 1, 7, 28, 1, 6, 88, 1, 4, 76, 3, 10, 27, 2, 27, 5, 27, 3, 3, 95, 10, 95, 8, 95]; % 第八个工件
    [10, 3, 10, 37, 2, 37, 9, 37, 1, 2, 37, 3, 5, 28, 9, 28, 10, 28, 1, 4, 51, 2, 9, 86, 1, 86, 3, 3, 9, 1, 9, 9, 9, 2, 7, 55, 9, 55, 3, 1, 73, 3, 73, 2, 73, 1, 8, 51, 1, 6, 90]; % 第九个工件
    [10, 3, 4, 39, 1, 39, 8, 39, 3, 3, 15, 1, 15, 5, 15, 1, 7, 83, 3, 10, 44, 1, 44, 5, 44, 2, 8, 53, 4, 53, 3, 1, 16, 3, 16, 6, 16, 1, 5, 46, 1, 6, 24, 1, 2, 25, 3, 9, 82, 4, 82, 7, 82]; % 第十个工件
    [10, 3, 2, 72, 4, 72, 7, 72, 3, 5, 48, 1, 48, 2, 48, 1, 1, 87, 2, 3, 66, 2, 66, 1, 10, 5, 1, 7, 54, 2, 8, 39, 5, 39, 2, 9, 35, 5, 35, 3, 6, 95, 2, 95, 9, 95, 1, 4, 60];
    [10, 3, 2, 46, 6, 46, 10, 46, 3, 4, 20, 9, 20, 2, 20, 3, 1, 97, 5, 97, 8, 97, 2, 3, 21, 8, 21, 3, 10, 46, 1, 46, 9, 46, 2, 8, 37, 6, 37, 1, 9, 19, 3, 5, 59, 6, 59, 4, 59, 2, 7, 34, 6, 34, 1, 6, 55];
    [10, 3, 6, 23, 8, 23, 9, 23, 2, 4, 25, 9, 25, 2, 7, 78, 4, 78, 1, 2, 24, 1, 1, 28, 2, 8, 83, 3, 83, 1, 9, 28, 1, 10, 5, 1, 3, 73, 3, 5, 45, 3, 45, 1, 45];
    [10, 2, 2, 37, 5, 37, 2, 1, 53, 9, 53, 2, 8, 87, 7, 87, 1, 5, 38, 2, 4, 71, 2, 71, 2, 6, 29, 7, 29, 2, 10, 12, 2, 12, 3, 9, 33, 4, 33, 5, 33, 3, 7, 55, 5, 55, 8, 55, 3, 3, 12, 8, 12, 10, 12];
    [10, 1, 5, 90, 3, 9, 17, 5, 17, 10, 17, 2, 3, 49, 8, 49, 3, 4, 83, 1, 83, 10, 83, 3, 2, 40, 3, 40, 8, 40, 2, 7, 23, 1, 23, 3, 8, 65, 2, 65, 5, 65, 2, 10, 27, 8, 27, 3, 6, 7, 9, 7, 1, 7, 2, 1, 48, 5, 48];
};

dataArray={
    [15, 10, 2];
    [10, 1, 8, 84, 1, 6, 58, 2, 9, 77, 3, 77, 2, 3, 44, 6, 44, 1, 5, 97, 2, 7, 89, 8, 89, 2, 4, 5, 8, 5, 3, 2, 58, 10, 58, 7, 58, 3, 10, 96, 4, 96, 1, 96, 3, 1, 9, 7, 9, 3, 9];
    [10, 2, 7, 21, 3, 21, 2, 2, 87, 6, 87, 2, 5, 15, 4, 15, 3, 6, 39, 9, 39, 4, 39, 3, 3, 81, 4, 81, 8, 81, 2, 4, 85, 7, 85, 1, 8, 31, 3, 9, 57, 1, 57, 5, 57, 3, 10, 73, 4, 73, 8, 73, 3, 1, 77, 4, 77, 10, 77];
    [10, 1, 1, 40, 2, 6, 71, 7, 71, 1, 9, 34, 3, 10, 82, 3, 82, 2, 82, 1, 4, 70, 2, 7, 22, 10, 22, 3, 5, 10, 2, 10, 10, 10, 1, 8, 80, 3, 3, 48, 10, 48, 2, 48, 1, 2, 49];
    [10, 3, 6, 75, 2, 75, 3, 75, 2, 3, 17, 5, 17, 3, 4, 7, 2, 7, 8, 7, 2, 7, 72, 3, 72, 1, 5, 11, 1, 8, 62, 2, 9, 47, 1, 47, 2, 10, 35, 1, 35, 2, 2, 91, 10, 91, 2, 1, 55, 9, 55];
    [10, 3, 10, 20, 3, 20, 1, 20, 1, 5, 12, 1, 7, 71, 2, 8, 67, 2, 67, 2, 1, 64, 5, 64, 3, 3, 94, 8, 94, 6, 94, 2, 9, 15, 2, 15, 3, 6, 50, 9, 50, 5, 50, 2, 4, 75, 3, 75, 3, 2, 90, 8, 90, 3, 90];
    [10, 1, 7, 93, 2, 6, 93, 5, 93, 1, 2, 57, 2, 8, 70, 6, 70, 3, 9, 77, 7, 77, 10, 77, 1, 5, 58, 2, 1, 52, 3, 52, 3, 3, 29, 8, 29, 6, 29, 2, 10, 7, 2, 7, 2, 4, 68, 7, 68];
    [10, 1, 8, 56, 2, 1, 95, 9, 95, 3, 9, 48, 2, 48, 3, 48, 1, 5, 26, 1, 3, 82, 1, 2, 63, 3, 10, 36, 3, 36, 8, 36, 1, 4, 27, 2, 7, 87, 1, 87, 1, 6, 6];
    [10, 2, 4, 76, 7, 76, 3, 6, 15, 1, 15, 3, 15, 2, 10, 78, 6, 78, 2, 2, 8, 5, 8, 1, 9, 41, 1, 3, 36, 1, 5, 30, 3, 7, 84, 2, 84, 5, 84, 3, 1, 36, 10, 36, 8, 36, 3, 8, 76, 2, 76, 9, 76];
    [10, 1, 1, 75, 3, 8, 13, 9, 13, 10, 13, 1, 3, 81, 2, 9, 29, 1, 29, 3, 5, 54, 1, 54, 9, 54, 2, 7, 82, 9, 82, 3, 6, 88, 3, 88, 2, 88, 1, 2, 78, 1, 10, 40, 3, 4, 13, 1, 13, 8, 13];
    [10, 3, 3, 6, 1, 6, 5, 6, 1, 2, 26, 3, 8, 32, 1, 32, 10, 32, 1, 7, 64, 2, 5, 54, 4, 54, 3, 1, 52, 3, 52, 6, 52, 1, 6, 82, 1, 4, 6, 1, 10, 88, 3, 9, 54, 4, 54, 7, 54];
    [10, 3, 9, 62, 4, 62, 7, 62, 3, 3, 67, 1, 67, 2, 67, 1, 6, 32, 2, 1, 62, 2, 62, 1, 8, 69, 1, 4, 61, 2, 2, 35, 8, 35, 2, 5, 72, 1, 72, 2, 10, 5, 7, 5, 3, 7, 93, 9, 93, 3, 93];
    [10, 3, 3, 78, 6, 78, 10, 78, 3, 10, 90, 9, 90, 2, 90, 3, 1, 85, 5, 85, 8, 85, 2, 2, 72, 8, 72, 3, 9, 64, 1, 64, 7, 64, 2, 7, 63, 10, 63, 2, 4, 11, 10, 11, 3, 8, 82, 3, 82, 5, 82, 2, 6, 88, 9, 88, 2, 5, 7, 9, 7];
    [10, 2, 5, 28, 4, 28, 1, 10, 11, 1, 8, 50, 2, 7, 88, 3, 88, 1, 1, 44, 1, 6, 31, 1, 3, 27, 3, 2, 66, 3, 66, 5, 66, 3, 9, 49, 1, 49, 5, 49, 2, 4, 35, 9, 35];
    [10, 2, 3, 14, 7, 14, 1, 6, 39, 2, 7, 56, 2, 56, 2, 5, 62, 7, 62, 2, 4, 97, 2, 97, 3, 10, 66, 4, 66, 5, 66, 3, 8, 69, 5, 69, 10, 69, 1, 2, 7, 3, 9, 47, 5, 47, 10, 47, 2, 1, 76, 8, 76];
    [10, 3, 2, 18, 1, 18, 10, 18, 3, 9, 93, 3, 93, 8, 93, 2, 8, 58, 1, 58, 3, 7, 47, 2, 47, 5, 47, 2, 4, 69, 8, 69, 3, 10, 57, 9, 57, 1, 57, 2, 3, 41, 5, 41, 1, 6, 53, 2, 5, 79, 4, 79, 3, 1, 64, 9, 64, 10, 64];
};

dataArray = { 
    [15, 10, 2]; 
    [10, 1, 8, 8, 1, 10, 75, 2, 1, 72, 3, 72, 2, 7, 74, 6, 74, 1, 5, 30, 2, 9, 43, 8, 43, 2, 3, 38, 8, 38, 3, 6, 98, 10, 98, 7, 98, 3, 2, 26, 4, 26, 10, 26, 2, 4, 19, 1, 19];
    [10, 3, 7, 19, 3, 19, 10, 19, 2, 9, 73, 5, 73, 2, 4, 43, 2, 43, 2, 1, 23, 6, 23, 3, 2, 85, 4, 85, 1, 85, 1, 5, 39, 2, 6, 13, 9, 13, 1, 10, 26, 1, 3, 67, 3, 8, 9, 9, 9, 1, 9];
    [10, 2, 2, 50, 9, 50, 3, 4, 93, 10, 93, 8, 93, 3, 6, 80, 4, 80, 10, 80, 1, 5, 7, 2, 1, 55, 6, 55, 1, 3, 61, 1, 7, 57, 3, 9, 72, 3, 72, 2, 72, 1, 10, 42, 2, 8, 46, 10, 46];
    [10, 3, 2, 68, 10, 68, 4, 68, 3, 8, 43, 10, 43, 2, 43, 1, 5, 99, 3, 7, 60, 2, 60, 3, 60, 2, 6, 68, 3, 68, 1, 1, 91, 3, 9, 11, 2, 11, 4, 11, 3, 4, 96, 5, 96, 3, 96, 1, 10, 11, 1, 3, 72];
    [10, 2, 8, 84, 1, 84, 2, 3, 34, 1, 34, 2, 9, 40, 10, 40, 2, 6, 7, 1, 7, 2, 2, 70, 4, 70, 2, 7, 74, 1, 74, 1, 4, 12, 1, 1, 43, 2, 10, 69, 2, 69, 2, 5, 30, 3, 30];
    [10, 2, 9, 60, 6, 60, 2, 1, 49, 2, 49, 3, 5, 59, 9, 59, 6, 59, 3, 6, 72, 5, 72, 8, 72, 2, 10, 63, 7, 63, 1, 2, 69, 1, 8, 99, 1, 7, 45, 2, 4, 27, 5, 27, 1, 3, 9];
    [10, 2, 7, 71, 6, 71, 3, 3, 91, 7, 91, 10, 91, 1, 9, 65, 2, 2, 90, 3, 90, 3, 10, 98, 8, 98, 6, 98, 2, 5, 8, 2, 8, 2, 8, 50, 7, 50, 1, 1, 75, 2, 6, 37, 9, 37, 3, 4, 17, 2, 17, 9, 17];
    [10, 2, 9, 62, 1, 62, 1, 8, 90, 1, 6, 98, 3, 4, 31, 3, 31, 8, 31, 1, 3, 91, 2, 5, 38, 1, 38, 1, 10, 72, 2, 2, 9, 7, 9, 3, 1, 72, 3, 72, 10, 72, 2, 7, 49, 2, 49];
    [10, 2, 5, 35, 8, 35, 1, 1, 39, 1, 10, 74, 3, 6, 25, 2, 25, 5, 25, 3, 8, 47, 10, 47, 5, 47, 2, 4, 52, 9, 52, 1, 3, 63, 3, 9, 21, 10, 21, 5, 21, 2, 7, 35, 1, 35, 3, 2, 80, 1, 80, 9, 80];
    [10, 2, 10, 58, 9, 58, 3, 1, 5, 3, 5, 2, 5, 1, 4, 50, 1, 9, 52, 3, 2, 88, 1, 88, 8, 88, 3, 7, 20, 1, 20, 5, 20, 1, 3, 68, 3, 6, 24, 1, 24, 10, 24, 1, 5, 53, 2, 8, 57, 4, 57];
    [10, 3, 8, 99, 3, 99, 6, 99, 1, 4, 91, 1, 5, 33, 1, 6, 19, 3, 3, 18, 4, 18, 7, 18, 3, 7, 38, 4, 38, 3, 38, 1, 1, 24, 3, 10, 35, 6, 35, 7, 35, 1, 2, 49, 1, 9, 9];
    [10, 1, 1, 68, 2, 4, 60, 8, 60, 2, 3, 77, 5, 77, 2, 8, 10, 5, 10, 3, 9, 60, 2, 60, 3, 60, 3, 6, 15, 10, 15, 9, 15, 2, 10, 72, 4, 72, 1, 2, 18, 3, 7, 90, 8, 90, 6, 90, 2, 5, 18, 9, 18];
    [10, 2, 10, 79, 6, 79, 1, 2, 60, 3, 4, 56, 6, 56, 10, 56, 3, 7, 91, 3, 91, 5, 91, 2, 3, 40, 9, 40, 2, 9, 86, 4, 86, 1, 8, 72, 1, 1, 80, 2, 6, 89, 3, 89, 1, 5, 51];
    [10, 1, 5, 10, 1, 3, 92, 3, 6, 23, 3, 23, 5, 23, 3, 7, 46, 1, 46, 5, 46, 2, 9, 40, 2, 40, 2, 8, 72, 9, 72, 2, 4, 6, 2, 6, 2, 2, 23, 7, 23, 2, 1, 95, 2, 95, 3, 10, 34, 4, 34, 5, 34];
    [10, 3, 3, 24, 5, 24, 8, 24, 3, 6, 29, 8, 29, 10, 29, 1, 10, 49, 3, 9, 55, 5, 55, 10, 55, 2, 1, 47, 8, 47, 3, 7, 77, 1, 77, 10, 77, 3, 4, 77, 3, 77, 8, 77, 2, 8, 8, 1, 8, 3, 2, 28, 5, 28, 6, 28, 1, 5, 48];
};
dataArray = {
    [15, 10, 2];
    [10, 1, 9, 14, 1, 5, 75, 2, 4, 12, 3, 12, 2, 3, 38, 6, 38, 1, 1, 76, 2, 6, 97, 8, 97, 2, 10, 12, 8, 12, 3, 2, 29, 10, 29, 7, 29, 3, 8, 44, 4, 44, 10, 44, 2, 7, 66, 1, 66];
    [10, 3, 6, 38, 3, 38, 10, 38, 2, 4, 82, 5, 82, 2, 3, 85, 2, 85, 2, 5, 58, 6, 58, 3, 7, 87, 4, 87, 1, 87, 1, 10, 89, 2, 1, 43, 9, 43, 1, 2, 80, 1, 8, 69, 3, 9, 92, 1, 92, 5, 92];
    [10, 3, 10, 5, 4, 5, 8, 5, 3, 2, 84, 4, 84, 10, 84, 1, 1, 43, 2, 7, 48, 6, 48, 1, 5, 8, 1, 8, 7, 3, 4, 41, 3, 41, 2, 41, 1, 6, 61, 2, 9, 66, 10, 66, 3, 3, 14, 2, 14, 10, 14];
    [10, 1, 3, 42, 3, 2, 8, 10, 8, 1, 8, 3, 1, 96, 2, 96, 3, 96, 2, 6, 19, 3, 19, 1, 5, 59, 3, 8, 97, 2, 97, 4, 97, 3, 10, 73, 5, 73, 3, 73, 1, 9, 43, 1, 4, 74, 2, 7, 41, 1, 41];
    [10, 2, 7, 55, 1, 55, 2, 3, 70, 10, 70, 2, 4, 75, 1, 75, 2, 9, 42, 4, 42, 2, 5, 37, 1, 37, 1, 8, 23, 1, 2, 48, 2, 6, 5, 2, 5, 2, 10, 38, 5, 38, 3, 1, 7, 8, 7, 6, 7];
    [10, 2, 9, 9, 2, 9, 3, 3, 72, 9, 72, 6, 72, 3, 8, 31, 5, 31, 3, 31, 3, 1, 79, 8, 79, 3, 79, 1, 6, 73, 2, 4, 95, 5, 95, 1, 5, 25, 2, 7, 43, 6, 43, 3, 10, 60, 7, 60, 5, 60, 2, 2, 56, 3, 56];
    [10, 3, 1, 97, 8, 97, 6, 97, 2, 3, 64, 2, 64, 2, 4, 78, 7, 78, 1, 6, 21, 2, 5, 94, 9, 94, 3, 10, 31, 2, 31, 9, 31, 2, 9, 53, 1, 53, 1, 7, 16, 1, 8, 86, 3, 2, 7, 3, 7, 8, 7];
    [10, 1, 4, 86, 2, 8, 85, 1, 85, 1, 10, 63, 2, 1, 61, 7, 61, 3, 3, 65, 1, 65, 10, 65, 2, 5, 30, 2, 30, 2, 6, 32, 8, 32, 1, 2, 33, 1, 9, 44, 3, 7, 59, 2, 59, 5, 59];
    [10, 3, 3, 44, 10, 44, 8, 44, 3, 4, 16, 2, 16, 9, 16, 1, 5, 11, 3, 7, 45, 9, 45, 10, 45, 1, 2, 30, 2, 10, 84, 1, 84, 3, 9, 93, 1, 93, 6, 93, 2, 1, 60, 2, 60, 1, 6, 61, 1, 8, 90];
    [10, 3, 8, 36, 1, 36, 5, 36, 1, 9, 31, 3, 5, 47, 1, 47, 10, 47, 1, 7, 52, 2, 1, 32, 4, 32, 3, 6, 11, 3, 11, 5, 11, 1, 3, 28, 1, 10, 35, 3, 4, 20, 7, 20, 5, 20, 1, 2, 49];
    [10, 3, 9, 20, 3, 20, 1, 20, 3, 7, 49, 6, 49, 2, 49, 1, 8, 74, 1, 5, 10, 2, 6, 17, 8, 17, 2, 4, 34, 5, 34, 2, 1, 85, 5, 85, 3, 3, 77, 2, 77, 9, 77, 1, 10, 68, 3, 2, 84, 6, 84, 10, 84];
    [10, 3, 2, 85, 9, 85, 4, 85, 1, 6, 7, 3, 9, 71, 8, 71, 6, 71, 2, 7, 59, 9, 59, 2, 5, 76, 6, 76, 1, 1, 17, 3, 4, 29, 6, 29, 10, 29, 3, 3, 17, 5, 17, 8, 17, 3, 8, 48, 1, 48, 9, 48, 2, 10, 13, 4, 13];
    [10, 1, 3, 15, 1, 7, 87, 2, 8, 11, 3, 11, 1, 2, 39, 1, 5, 39, 1, 9, 43, 3, 1, 19, 3, 19, 5, 19, 3, 4, 32, 1, 32, 5, 32, 2, 10, 16, 9, 16, 2, 6, 64, 7, 64];
    [10, 1, 7, 32, 2, 3, 92, 2, 92, 2, 6, 33, 7, 33, 2, 9, 82, 2, 82, 3, 2, 83, 4, 83, 5, 83, 3, 8, 57, 5, 57, 10, 57, 1, 10, 99, 3, 5, 91, 10, 91, 9, 91, 3, 4, 99, 1, 99, 10, 99, 3, 1, 8, 3, 8, 8, 8];
    [10, 2, 5, 88, 1, 88, 3, 8, 7, 2, 7, 5, 7, 2, 9, 27, 8, 27, 3, 2, 38, 9, 38, 1, 38, 2, 4, 91, 5, 91, 1, 3, 69, 2, 7, 21, 4, 21, 3, 10, 62, 9, 62, 1, 62, 1, 6, 39, 2, 1, 48, 9, 48];
};

%% 20×10 %%
dataArray = {
    [20, 10, 2];
    [10, 1, 9, 52, 1, 8, 26, 2, 7, 71, 3, 71, 2, 10, 16, 6, 16, 1, 3, 34, 2, 2, 21, 8, 21, 2, 6, 95, 8, 95, 3, 5, 21, 10, 21, 7, 21, 3, 1, 53, 4, 53, 10, 53, 2, 4, 55, 1, 55];
    [10, 3, 5, 55, 3, 55, 10, 55, 2, 6, 98, 5, 98, 2, 4, 39, 2, 39, 2, 10, 79, 6, 79, 3, 1, 12, 4, 12, 8, 12, 2, 9, 77, 7, 77, 1, 7, 77, 3, 8, 66, 9, 66, 1, 66, 2, 3, 31, 9, 31, 3, 2, 42, 4, 42, 10, 42];
    [10, 1, 6, 37, 3, 5, 92, 4, 92, 10, 92, 1, 3, 64, 2, 7, 54, 6, 54, 1, 2, 19, 1, 8, 43, 3, 1, 83, 3, 83, 2, 83, 1, 4, 34, 2, 10, 79, 2, 79, 2, 9, 62, 4, 62];
    [10, 3, 2, 87, 10, 87, 1, 87, 3, 6, 77, 2, 77, 3, 77, 2, 1, 93, 3, 93, 1, 4, 69, 3, 3, 87, 2, 87, 4, 87, 3, 8, 38, 5, 38, 3, 38, 1, 9, 24, 1, 7, 41, 2, 10, 83, 1, 83, 2, 5, 60, 1, 60];
    [10, 2, 3, 98, 10, 98, 2, 6, 25, 1, 25, 2, 7, 75, 4, 75, 2, 10, 77, 1, 77, 1, 2, 49, 1, 4, 17, 2, 9, 79, 2, 79, 2, 1, 44, 5, 44, 3, 8, 43, 6, 43, 7, 43, 2, 5, 96, 10, 96];
    [10, 3, 2, 7, 6, 7, 9, 7, 2, 5, 61, 8, 61, 2, 1, 95, 7, 95, 1, 3, 35, 1, 10, 10, 1, 9, 35, 2, 6, 28, 5, 28, 1, 4, 76, 2, 8, 95, 6, 95, 3, 7, 9, 10, 9, 5, 9];
    [10, 2, 6, 59, 3, 59, 3, 10, 43, 8, 43, 6, 43, 2, 1, 46, 2, 46, 2, 5, 28, 7, 28, 1, 7, 52, 2, 4, 16, 9, 16, 3, 3, 59, 2, 59, 9, 59, 2, 2, 91, 1, 91, 1, 9, 50, 1, 8, 27];
    [10, 3, 6, 9, 3, 9, 8, 9, 1, 10, 43, 2, 9, 14, 1, 14, 1, 8, 71, 2, 5, 20, 7, 20, 3, 7, 54, 1, 54, 3, 54, 2, 4, 41, 6, 41, 2, 1, 87, 5, 87, 1, 2, 45, 1, 3, 39];
    [10, 1, 2, 28, 3, 9, 66, 2, 66, 5, 66, 3, 1, 78, 10, 78, 8, 78, 3, 3, 37, 2, 37, 9, 37, 1, 10, 42, 3, 4, 26, 9, 26, 10, 26, 1, 6, 33, 2, 7, 89, 1, 89, 3, 5, 33, 1, 33, 9, 33, 2, 8, 8, 9, 8];
    [10, 3, 5, 96, 3, 96, 2, 96, 1, 4, 27, 1, 7, 78, 3, 6, 84, 1, 84, 8, 84, 3, 3, 94, 1, 94, 5, 94, 1, 9, 69, 3, 2, 74, 1, 74, 10, 74, 1, 10, 81, 2, 8, 45, 4, 45, 3, 1, 69, 3, 69, 6, 69]
    [10, 1, 5, 24, 1, 8, 32, 1, 10, 25, 3, 3, 17, 4, 17, 7, 17, 3, 4, 87, 7, 87, 3, 87, 1, 9, 81, 3, 6, 76, 7, 76, 2, 76, 1, 7, 18, 1, 2, 31, 2, 1, 20, 8, 20]; 
    [10, 2, 9, 90, 5, 90, 2, 6, 28, 5, 28, 3, 2, 72, 9, 72, 3, 72, 3, 8, 86, 6, 86, 10, 86, 3, 3, 23, 9, 23, 2, 23, 3, 4, 99, 5, 99, 8, 99, 2, 7, 76, 8, 76, 3, 10, 97, 1, 97, 9, 97, 2, 5, 45, 6, 45, 1, 1, 58]; 
    [10, 3, 3, 17, 6, 17, 4, 17, 2, 5, 98, 6, 98, 1, 4, 48, 3, 2, 46, 8, 46, 9, 46, 2, 9, 27, 4, 27, 1, 7, 67, 1, 8, 62, 2, 1, 42, 3, 42, 1, 10, 48, 1, 6, 27]; 
    [10, 1, 1, 80, 3, 9, 50, 3, 50, 5, 50, 3, 4, 19, 1, 19, 5, 19, 2, 8, 98, 9, 98, 2, 6, 28, 7, 28, 1, 3, 50, 2, 5, 94, 2, 94, 2, 7, 63, 6, 63, 1, 2, 12, 3, 10, 80, 4, 80, 5, 80]; 
    [10, 3, 10, 72, 5, 72, 8, 72, 3, 1, 75, 8, 75, 10, 75, 1, 5, 61, 3, 9, 79, 5, 79, 10, 79, 2, 7, 37, 8, 37, 3, 3, 50, 1, 50, 10, 50, 3, 6, 14, 3, 14, 8, 14, 2, 4, 55, 1, 55, 3, 8, 18, 2, 18, 5, 18, 2, 2, 41, 8, 41]; 
    [10, 3, 4, 96, 9, 96, 1, 96, 2, 3, 14, 5, 14, 1, 6, 57, 2, 1, 47, 4, 47, 3, 8, 65, 9, 65, 1, 65, 1, 5, 75, 2, 9, 79, 5, 79, 3, 2, 71, 9, 71, 4, 71, 3, 7, 60, 9, 60, 3, 60, 3, 10, 22, 3, 22, 2, 22]; 
    [10, 2, 2, 31, 3, 31, 3, 8, 47, 3, 47, 7, 47, 2, 9, 58, 2, 58, 2, 4, 32, 7, 32, 1, 5, 44, 1, 6, 58, 3, 7, 34, 9, 34, 5, 34, 1, 1, 33, 2, 3, 69, 8, 69, 2, 10, 51, 8, 51]; 
    [10, 2, 2, 44, 3, 44, 1, 8, 40, 1, 3, 17, 3, 1, 62, 7, 62, 6, 62, 1, 9, 66, 3, 7, 15, 8, 15, 1, 15, 2, 4, 29, 10, 29, 3, 10, 38, 8, 38, 9, 38, 1, 6, 8, 1, 5, 97]; 
    [10, 1, 3, 58, 3, 4, 50, 5, 50, 8, 50, 2, 5, 63, 10, 63, 2, 10, 87, 4, 87, 2, 1, 57, 4, 57, 1, 7, 21, 1, 8, 57, 2, 9, 32, 5, 32, 1, 2, 39, 2, 6, 20, 2, 20]; 
    [10, 1, 2, 85, 2, 1, 84, 6, 84, 1, 6, 56, 1, 4, 61, 1, 10, 15, 2, 8, 70, 4, 70, 2, 9, 30, 7, 30, 2, 3, 90, 1, 90, 1, 7, 67, 1, 5, 20];
};

dataArray = { 
    [20, 10, 2]; 
    [10, 1, 4, 60, 1, 5, 48, 2, 6, 95, 3, 95, 2, 1, 87, 6, 87, 1, 2, 72, 2, 10, 5, 8, 5, 2, 9, 35, 8, 35, 3, 8, 39, 10, 39, 7, 39, 3, 7, 54, 4, 54, 10, 54, 2, 3, 66, 1, 66];
    [10, 3, 8, 37, 3, 37, 10, 37, 2, 7, 34, 5, 34, 2, 1, 97, 2, 97, 2, 6, 55, 9, 55, 2, 3, 21, 1, 21, 1, 4, 20, 2, 5, 59, 9, 59, 1, 10, 46, 1, 9, 19, 3, 2, 46, 9, 46, 1, 46];
